schedule.awayTeam.abbreviation,schedule.awayTeam.id,schedule.homeTeam.abbreviation,schedule.homeTeam.id,schedule.id,schedule.playedStatus,schedule.scheduleStatus,schedule.startTime,schedule.venue.id,schedule.venue.name,schedule.venueAllegiance,score.awayScoreTotal,score.homeScoreTotal
BOS,82,CLE,86,42070,COMPLETED,NORMAL,2017-10-18T00:00:00.000Z,80,Quicken Loans Arena,HOME,99.0,102.0
HOU,109,GSW,101,42071,COMPLETED,NORMAL,2017-10-18T02:30:00.000Z,95,Oracle Arena,HOME,122.0,121.0
CHA,93,DET,88,42072,COMPLETED,NORMAL,2017-10-18T23:00:00.000Z,145,Little Caesars Arena,HOME,90.0,102.0
PHI,85,WAS,94,42073,COMPLETED,NORMAL,2017-10-18T23:00:00.000Z,13,Capital One Arena,HOME,115.0,120.0
BRO,84,IND,87,42074,COMPLETED,NORMAL,2017-10-18T23:00:00.000Z,81,Bankers Life Fieldhouse,HOME,131.0,140.0
MIA,92,ORL,95,42075,COMPLETED,NORMAL,2017-10-18T23:00:00.000Z,89,Amway Center,HOME,109.0,116.0
MIL,90,BOS,82,42076,COMPLETED,NORMAL,2017-10-18T23:30:00.000Z,27,TD Garden,HOME,108.0,100.0
NOP,110,MEM,107,42077,COMPLETED,NORMAL,2017-10-19T00:00:00.000Z,100,FedEx Forum,HOME,91.0,103.0
ATL,91,DAL,108,42078,COMPLETED,NORMAL,2017-10-19T00:30:00.000Z,2,American Airlines Center,HOME,117.0,111.0
DEN,99,UTA,98,42079,COMPLETED,NORMAL,2017-10-19T01:00:00.000Z,92,Vivint Smart Home Arena,HOME,96.0,106.0
MIN,100,SAS,106,42080,COMPLETED,NORMAL,2017-10-19T01:30:00.000Z,99,AT&T Center,HOME,99.0,107.0
HOU,109,SAC,103,42081,COMPLETED,NORMAL,2017-10-19T02:00:00.000Z,97,Sleep Train Arena,HOME,105.0,100.0
POR,97,PHX,104,42082,COMPLETED,NORMAL,2017-10-19T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,124.0,76.0
CHI,89,TOR,81,42083,COMPLETED,NORMAL,2017-10-19T23:30:00.000Z,1,Air Canada Center,HOME,101.0,117.0
NYK,83,OKL,96,42084,COMPLETED,NORMAL,2017-10-20T00:00:00.000Z,90,Chesapeake Energy Arena,HOME,84.0,105.0
LAC,102,LAL,105,42085,COMPLETED,NORMAL,2017-10-20T02:30:00.000Z,25,Staples Center,HOME,108.0,92.0
DET,88,WAS,94,42086,COMPLETED,NORMAL,2017-10-20T23:00:00.000Z,13,Capital One Arena,HOME,111.0,115.0
CLE,86,MIL,90,42087,COMPLETED,NORMAL,2017-10-20T23:00:00.000Z,84,BMO Bradley Harris Center,HOME,116.0,97.0
POR,97,IND,87,42088,COMPLETED,NORMAL,2017-10-20T23:00:00.000Z,81,Bankers Life Fieldhouse,HOME,114.0,96.0
ATL,91,CHA,93,42089,COMPLETED,NORMAL,2017-10-20T23:00:00.000Z,87,Spectrum Center,HOME,91.0,109.0
BOS,82,PHI,85,42090,COMPLETED,NORMAL,2017-10-20T23:00:00.000Z,29,Wells Fargo Center,HOME,102.0,92.0
ORL,95,BRO,84,42091,COMPLETED,NORMAL,2017-10-20T23:30:00.000Z,78,Barclays Center,HOME,121.0,126.0
UTA,98,MIN,100,42092,COMPLETED,NORMAL,2017-10-21T00:00:00.000Z,94,Target Center,HOME,97.0,100.0
SAC,103,DAL,108,42093,COMPLETED,NORMAL,2017-10-21T00:30:00.000Z,2,American Airlines Center,HOME,93.0,88.0
GSW,101,NOP,110,42094,COMPLETED,NORMAL,2017-10-21T01:30:00.000Z,103,Smoothie King Center,HOME,128.0,120.0
LAL,105,PHX,104,42095,COMPLETED,NORMAL,2017-10-21T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,132.0,130.0
PHI,85,TOR,81,42096,COMPLETED,NORMAL,2017-10-21T23:30:00.000Z,1,Air Canada Center,HOME,94.0,128.0
IND,87,MIA,92,42097,COMPLETED,NORMAL,2017-10-22T00:00:00.000Z,86,American Airlines Arena,HOME,108.0,112.0
GSW,101,MEM,107,42098,COMPLETED,NORMAL,2017-10-22T00:00:00.000Z,100,FedEx Forum,HOME,101.0,111.0
ORL,95,CLE,86,42099,COMPLETED,NORMAL,2017-10-22T00:00:00.000Z,80,Quicken Loans Arena,HOME,114.0,93.0
DAL,108,HOU,109,42100,COMPLETED,NORMAL,2017-10-22T00:00:00.000Z,102,Toyota Center,HOME,91.0,107.0
DET,88,NYK,83,42101,COMPLETED,NORMAL,2017-10-22T00:00:00.000Z,12,Madison Square Garden,HOME,111.0,107.0
SAS,106,CHI,89,42102,COMPLETED,NORMAL,2017-10-22T00:00:00.000Z,10,KeyBank Center,HOME,87.0,77.0
POR,97,MIL,90,42103,COMPLETED,NORMAL,2017-10-22T00:30:00.000Z,84,BMO Bradley Harris Center,HOME,110.0,113.0
SAC,103,DEN,99,42104,COMPLETED,NORMAL,2017-10-22T01:00:00.000Z,19,Pepsi Center,HOME,79.0,96.0
OKL,96,UTA,98,42105,COMPLETED,NORMAL,2017-10-22T01:00:00.000Z,92,Vivint Smart Home Arena,HOME,87.0,96.0
PHX,104,LAC,102,42106,COMPLETED,NORMAL,2017-10-22T02:30:00.000Z,25,Staples Center,HOME,88.0,130.0
ATL,91,BRO,84,42107,COMPLETED,NORMAL,2017-10-22T19:30:00.000Z,78,Barclays Center,HOME,104.0,116.0
MIN,100,OKL,96,42108,COMPLETED,NORMAL,2017-10-22T23:00:00.000Z,90,Chesapeake Energy Arena,HOME,115.0,113.0
NOP,110,LAL,105,42109,COMPLETED,NORMAL,2017-10-23T01:30:00.000Z,25,Staples Center,HOME,119.0,112.0
PHI,85,DET,88,42110,COMPLETED,NORMAL,2017-10-23T23:00:00.000Z,145,Little Caesars Arena,HOME,97.0,86.0
ATL,91,MIA,92,42111,COMPLETED,NORMAL,2017-10-23T23:30:00.000Z,86,American Airlines Arena,HOME,93.0,104.0
CHA,93,MIL,90,42112,COMPLETED,NORMAL,2017-10-24T00:00:00.000Z,84,BMO Bradley Harris Center,HOME,94.0,103.0
MEM,107,HOU,109,42113,COMPLETED,NORMAL,2017-10-24T00:00:00.000Z,102,Toyota Center,HOME,98.0,90.0
GSW,101,DAL,108,42114,COMPLETED,NORMAL,2017-10-24T00:30:00.000Z,2,American Airlines Center,HOME,133.0,103.0
TOR,81,SAS,106,42115,COMPLETED,NORMAL,2017-10-24T00:30:00.000Z,99,AT&T Center,HOME,97.0,101.0
WAS,94,DEN,99,42116,COMPLETED,NORMAL,2017-10-24T01:00:00.000Z,19,Pepsi Center,HOME,109.0,104.0
SAC,103,PHX,104,42117,COMPLETED,NORMAL,2017-10-24T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,115.0,117.0
BRO,84,ORL,95,42118,COMPLETED,NORMAL,2017-10-24T23:00:00.000Z,89,Amway Center,HOME,121.0,125.0
CHI,89,CLE,86,42119,COMPLETED,NORMAL,2017-10-24T23:00:00.000Z,80,Quicken Loans Arena,HOME,112.0,119.0
NYK,83,BOS,82,42120,COMPLETED,NORMAL,2017-10-24T23:30:00.000Z,27,TD Garden,HOME,89.0,110.0
IND,87,MIN,100,42121,COMPLETED,NORMAL,2017-10-25T00:00:00.000Z,94,Target Center,HOME,130.0,107.0
NOP,110,POR,97,42122,COMPLETED,NORMAL,2017-10-25T02:00:00.000Z,91,Moda Center,HOME,93.0,103.0
UTA,98,LAC,102,42123,COMPLETED,NORMAL,2017-10-25T02:30:00.000Z,25,Staples Center,HOME,84.0,102.0
DEN,99,CHA,93,42124,COMPLETED,NORMAL,2017-10-25T23:00:00.000Z,87,Spectrum Center,HOME,93.0,110.0
MIN,100,DET,88,42125,COMPLETED,NORMAL,2017-10-25T23:00:00.000Z,145,Little Caesars Arena,HOME,101.0,122.0
HOU,109,PHI,85,42126,COMPLETED,NORMAL,2017-10-25T23:00:00.000Z,29,Wells Fargo Center,HOME,105.0,104.0
CLE,86,BRO,84,42127,COMPLETED,NORMAL,2017-10-25T23:30:00.000Z,78,Barclays Center,HOME,107.0,112.0
IND,87,OKL,96,42128,COMPLETED,NORMAL,2017-10-26T00:00:00.000Z,90,Chesapeake Energy Arena,HOME,96.0,114.0
SAS,106,MIA,92,42129,COMPLETED,NORMAL,2017-10-26T00:00:00.000Z,86,American Airlines Arena,HOME,117.0,100.0
MEM,107,DAL,108,42130,COMPLETED,NORMAL,2017-10-26T00:30:00.000Z,2,American Airlines Center,HOME,94.0,103.0
UTA,98,PHX,104,42131,COMPLETED,NORMAL,2017-10-26T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,88.0,97.0
TOR,81,GSW,101,42132,COMPLETED,NORMAL,2017-10-26T02:30:00.000Z,95,Oracle Arena,HOME,112.0,117.0
WAS,94,LAL,105,43365,COMPLETED,NORMAL,2017-10-26T02:30:00.000Z,25,Staples Center,NEUTRAL,99.0,102.0
ATL,91,CHI,89,42134,COMPLETED,NORMAL,2017-10-27T00:00:00.000Z,10,KeyBank Center,HOME,86.0,91.0
DAL,108,MEM,107,42135,COMPLETED,NORMAL,2017-10-27T00:00:00.000Z,100,FedEx Forum,HOME,91.0,96.0
BOS,82,MIL,90,42136,COMPLETED,NORMAL,2017-10-27T00:00:00.000Z,84,BMO Bradley Harris Center,HOME,96.0,89.0
LAC,102,POR,97,42137,COMPLETED,NORMAL,2017-10-27T02:00:00.000Z,91,Moda Center,HOME,104.0,103.0
NOP,110,SAC,103,42138,COMPLETED,NORMAL,2017-10-27T02:30:00.000Z,97,Sleep Train Arena,HOME,114.0,106.0
HOU,109,CHA,93,42139,COMPLETED,NORMAL,2017-10-27T23:00:00.000Z,87,Spectrum Center,HOME,109.0,93.0
SAS,106,ORL,95,42140,COMPLETED,NORMAL,2017-10-27T23:00:00.000Z,89,Amway Center,HOME,87.0,114.0
BRO,84,NYK,83,42141,COMPLETED,NORMAL,2017-10-27T23:30:00.000Z,12,Madison Square Garden,HOME,86.0,107.0
DEN,99,ATL,91,42142,COMPLETED,NORMAL,2017-10-27T23:30:00.000Z,20,Philips Arena,HOME,105.0,100.0
OKL,96,MIN,100,42143,COMPLETED,NORMAL,2017-10-28T00:00:00.000Z,94,Target Center,HOME,116.0,119.0
TOR,81,LAL,105,42144,COMPLETED,NORMAL,2017-10-28T02:30:00.000Z,25,Staples Center,HOME,101.0,92.0
WAS,94,GSW,101,42145,COMPLETED,NORMAL,2017-10-28T02:30:00.000Z,95,Oracle Arena,HOME,117.0,120.0
CLE,86,NOP,110,42146,COMPLETED,NORMAL,2017-10-28T23:00:00.000Z,103,Smoothie King Center,HOME,101.0,123.0
OKL,96,CHI,89,42147,COMPLETED,NORMAL,2017-10-29T00:00:00.000Z,10,KeyBank Center,HOME,101.0,69.0
BOS,82,MIA,92,42148,COMPLETED,NORMAL,2017-10-29T00:00:00.000Z,86,American Airlines Arena,HOME,96.0,90.0
HOU,109,MEM,107,43367,COMPLETED,NORMAL,2017-10-29T00:00:00.000Z,100,FedEx Forum,NEUTRAL,89.0,103.0
PHI,85,DAL,108,42150,COMPLETED,NORMAL,2017-10-29T00:30:00.000Z,2,American Airlines Center,HOME,112.0,110.0
LAL,105,UTA,98,42151,COMPLETED,NORMAL,2017-10-29T01:00:00.000Z,92,Vivint Smart Home Arena,HOME,81.0,96.0
PHX,104,POR,97,42152,COMPLETED,NORMAL,2017-10-29T02:00:00.000Z,91,Moda Center,HOME,107.0,114.0
DET,88,LAC,102,42153,COMPLETED,NORMAL,2017-10-29T02:30:00.000Z,25,Staples Center,HOME,95.0,87.0
MIL,90,ATL,91,42154,COMPLETED,NORMAL,2017-10-29T19:30:00.000Z,20,Philips Arena,HOME,117.0,106.0
SAS,106,IND,87,42155,COMPLETED,NORMAL,2017-10-29T20:30:00.000Z,81,Bankers Life Fieldhouse,HOME,94.0,97.0
ORL,95,CHA,93,42156,COMPLETED,NORMAL,2017-10-29T22:00:00.000Z,87,Spectrum Center,HOME,113.0,120.0
DEN,99,BRO,84,42157,COMPLETED,NORMAL,2017-10-29T22:00:00.000Z,78,Barclays Center,HOME,124.0,111.0
WAS,94,SAC,103,42158,COMPLETED,NORMAL,2017-10-29T22:00:00.000Z,97,Sleep Train Arena,HOME,110.0,83.0
NYK,83,CLE,86,42159,COMPLETED,NORMAL,2017-10-29T23:00:00.000Z,80,Quicken Loans Arena,HOME,114.0,95.0
DET,88,GSW,101,42160,COMPLETED,NORMAL,2017-10-30T00:30:00.000Z,95,Oracle Arena,HOME,115.0,107.0
MIN,100,MIA,92,43369,COMPLETED,NORMAL,2017-10-30T23:00:00.000Z,86,American Airlines Arena,NEUTRAL,125.0,122.0
DEN,99,NYK,83,42162,COMPLETED,NORMAL,2017-10-30T23:30:00.000Z,12,Madison Square Garden,HOME,110.0,116.0
SAS,106,BOS,82,42163,COMPLETED,NORMAL,2017-10-30T23:30:00.000Z,27,TD Garden,HOME,94.0,108.0
CHA,93,MEM,107,42164,COMPLETED,NORMAL,2017-10-31T00:00:00.000Z,100,FedEx Forum,HOME,104.0,99.0
ORL,95,NOP,110,42165,COMPLETED,NORMAL,2017-10-31T00:00:00.000Z,103,Smoothie King Center,HOME,115.0,99.0
PHI,85,HOU,109,42166,COMPLETED,NORMAL,2017-10-31T00:00:00.000Z,102,Toyota Center,HOME,115.0,107.0
DAL,108,UTA,98,42167,COMPLETED,NORMAL,2017-10-31T01:00:00.000Z,92,Vivint Smart Home Arena,HOME,89.0,104.0
TOR,81,POR,97,42168,COMPLETED,NORMAL,2017-10-31T02:00:00.000Z,91,Moda Center,HOME,99.0,85.0
GSW,101,LAC,102,42169,COMPLETED,NORMAL,2017-10-31T02:30:00.000Z,25,Staples Center,HOME,141.0,113.0
SAC,103,IND,87,42170,COMPLETED,NORMAL,2017-10-31T23:00:00.000Z,81,Bankers Life Fieldhouse,HOME,83.0,101.0
PHX,104,BRO,84,42171,COMPLETED,NORMAL,2017-10-31T23:30:00.000Z,78,Barclays Center,HOME,122.0,114.0
OKL,96,MIL,90,42172,COMPLETED,NORMAL,2017-11-01T00:00:00.000Z,84,BMO Bradley Harris Center,HOME,110.0,91.0
DET,88,LAL,105,42173,COMPLETED,NORMAL,2017-11-01T02:30:00.000Z,25,Staples Center,HOME,93.0,113.0
IND,87,CLE,86,42174,COMPLETED,NORMAL,2017-11-01T23:00:00.000Z,80,Quicken Loans Arena,HOME,124.0,107.0
ATL,91,PHI,85,42175,COMPLETED,NORMAL,2017-11-01T23:00:00.000Z,29,Wells Fargo Center,HOME,109.0,119.0
MIL,90,CHA,93,42176,COMPLETED,NORMAL,2017-11-01T23:00:00.000Z,87,Spectrum Center,HOME,121.0,126.0
PHX,104,WAS,94,42177,COMPLETED,NORMAL,2017-11-01T23:00:00.000Z,13,Capital One Arena,HOME,122.0,116.0
SAC,103,BOS,82,42178,COMPLETED,NORMAL,2017-11-01T23:30:00.000Z,27,TD Garden,HOME,86.0,113.0
CHI,89,MIA,92,42179,COMPLETED,NORMAL,2017-11-01T23:30:00.000Z,86,American Airlines Arena,HOME,91.0,97.0
HOU,109,NYK,83,42180,COMPLETED,NORMAL,2017-11-02T00:00:00.000Z,12,Madison Square Garden,HOME,119.0,97.0
MIN,100,NOP,110,42181,COMPLETED,NORMAL,2017-11-02T00:00:00.000Z,103,Smoothie King Center,HOME,104.0,98.0
ORL,95,MEM,107,42182,COMPLETED,NORMAL,2017-11-02T00:00:00.000Z,100,FedEx Forum,HOME,101.0,99.0
TOR,81,DEN,99,42184,COMPLETED,NORMAL,2017-11-02T01:00:00.000Z,19,Pepsi Center,HOME,111.0,129.0
POR,97,UTA,98,43370,COMPLETED,NORMAL,2017-11-02T01:00:00.000Z,92,Vivint Smart Home Arena,NEUTRAL,103.0,112.0
DAL,108,LAC,102,42185,COMPLETED,NORMAL,2017-11-02T02:30:00.000Z,25,Staples Center,HOME,98.0,119.0
GSW,101,SAS,106,42186,COMPLETED,NORMAL,2017-11-03T00:00:00.000Z,99,AT&T Center,HOME,112.0,92.0
LAL,105,POR,97,42187,COMPLETED,NORMAL,2017-11-03T02:30:00.000Z,91,Moda Center,HOME,110.0,113.0
MIL,90,DET,88,42188,COMPLETED,NORMAL,2017-11-03T23:00:00.000Z,145,Little Caesars Arena,HOME,96.0,105.0
CLE,86,WAS,94,42189,COMPLETED,NORMAL,2017-11-03T23:00:00.000Z,13,Capital One Arena,HOME,130.0,122.0
IND,87,PHI,85,42190,COMPLETED,NORMAL,2017-11-03T23:00:00.000Z,29,Wells Fargo Center,HOME,110.0,121.0
CHI,89,ORL,95,42191,COMPLETED,NORMAL,2017-11-03T23:00:00.000Z,89,Amway Center,HOME,105.0,83.0
HOU,109,ATL,91,42192,COMPLETED,NORMAL,2017-11-03T23:30:00.000Z,20,Philips Arena,HOME,119.0,104.0
PHX,104,NYK,83,42193,COMPLETED,NORMAL,2017-11-03T23:30:00.000Z,12,Madison Square Garden,HOME,107.0,120.0
NOP,110,DAL,108,42194,COMPLETED,NORMAL,2017-11-04T00:30:00.000Z,2,American Airlines Center,HOME,99.0,94.0
CHA,93,SAS,106,42195,COMPLETED,NORMAL,2017-11-04T00:30:00.000Z,99,AT&T Center,HOME,101.0,108.0
TOR,81,UTA,98,42196,COMPLETED,NORMAL,2017-11-04T01:00:00.000Z,92,Vivint Smart Home Arena,HOME,109.0,100.0
MIA,92,DEN,99,42197,COMPLETED,NORMAL,2017-11-04T01:00:00.000Z,19,Pepsi Center,HOME,94.0,95.0
BOS,82,OKL,96,42198,COMPLETED,NORMAL,2017-11-04T01:30:00.000Z,90,Chesapeake Energy Arena,HOME,101.0,94.0
BRO,84,LAL,105,42199,COMPLETED,NORMAL,2017-11-04T02:30:00.000Z,25,Staples Center,HOME,112.0,124.0
MEM,107,LAC,102,42200,COMPLETED,NORMAL,2017-11-04T19:30:00.000Z,25,Staples Center,HOME,113.0,104.0
SAC,103,DET,88,42201,COMPLETED,NORMAL,2017-11-04T23:00:00.000Z,145,Little Caesars Arena,HOME,99.0,108.0
DAL,108,MIN,100,42202,COMPLETED,NORMAL,2017-11-05T00:00:00.000Z,94,Target Center,HOME,99.0,112.0
NOP,110,CHI,89,43372,COMPLETED,NORMAL,2017-11-05T00:00:00.000Z,10,KeyBank Center,NEUTRAL,96.0,90.0
GSW,101,DEN,99,42204,COMPLETED,NORMAL,2017-11-05T01:00:00.000Z,19,Pepsi Center,HOME,127.0,108.0
ATL,91,CLE,86,42205,COMPLETED,NORMAL,2017-11-05T20:00:00.000Z,80,Quicken Loans Arena,HOME,117.0,115.0
MIA,92,LAC,102,42206,COMPLETED,NORMAL,2017-11-05T20:30:00.000Z,25,Staples Center,HOME,104.0,101.0
WAS,94,TOR,81,42207,COMPLETED,NORMAL,2017-11-05T23:00:00.000Z,1,Air Canada Center,HOME,107.0,96.0
BOS,82,ORL,95,42208,COMPLETED,NORMAL,2017-11-05T23:00:00.000Z,89,Amway Center,HOME,104.0,88.0
PHX,104,SAS,106,42209,COMPLETED,NORMAL,2017-11-06T00:00:00.000Z,99,AT&T Center,HOME,95.0,112.0
UTA,98,HOU,109,42210,COMPLETED,NORMAL,2017-11-06T00:00:00.000Z,102,Toyota Center,HOME,110.0,137.0
IND,87,NYK,83,42211,COMPLETED,NORMAL,2017-11-06T00:30:00.000Z,12,Madison Square Garden,HOME,101.0,108.0
CHA,93,MIN,100,42212,COMPLETED,NORMAL,2017-11-06T01:00:00.000Z,94,Target Center,HOME,94.0,112.0
OKL,96,POR,97,42213,COMPLETED,NORMAL,2017-11-06T02:00:00.000Z,91,Moda Center,HOME,99.0,103.0
MEM,107,LAL,105,42214,COMPLETED,NORMAL,2017-11-06T02:30:00.000Z,25,Staples Center,HOME,102.0,107.0
BOS,82,ATL,91,42215,COMPLETED,NORMAL,2017-11-07T00:30:00.000Z,20,Philips Arena,HOME,110.0,107.0
BRO,84,PHX,104,42216,COMPLETED,NORMAL,2017-11-07T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,98.0,92.0
MIA,92,GSW,101,42217,COMPLETED,NORMAL,2017-11-07T03:30:00.000Z,95,Oracle Arena,HOME,80.0,97.0
NOP,110,IND,87,42218,COMPLETED,NORMAL,2017-11-08T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,117.0,112.0
MIL,90,CLE,86,42219,COMPLETED,NORMAL,2017-11-08T00:00:00.000Z,80,Quicken Loans Arena,HOME,119.0,124.0
DAL,108,WAS,94,42220,COMPLETED,NORMAL,2017-11-08T00:00:00.000Z,13,Capital One Arena,HOME,113.0,99.0
CHA,93,NYK,83,42221,COMPLETED,NORMAL,2017-11-08T00:30:00.000Z,12,Madison Square Garden,HOME,113.0,118.0
CHI,89,TOR,81,42222,COMPLETED,NORMAL,2017-11-08T00:30:00.000Z,1,Air Canada Center,HOME,114.0,119.0
LAC,102,SAS,106,42223,COMPLETED,NORMAL,2017-11-08T01:30:00.000Z,99,AT&T Center,HOME,107.0,120.0
BRO,84,DEN,99,42224,COMPLETED,NORMAL,2017-11-08T02:00:00.000Z,19,Pepsi Center,HOME,104.0,112.0
PHI,85,UTA,98,42225,COMPLETED,NORMAL,2017-11-08T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,104.0,97.0
OKL,96,SAC,103,42226,COMPLETED,NORMAL,2017-11-08T03:00:00.000Z,97,Sleep Train Arena,HOME,86.0,94.0
MEM,107,POR,97,42227,COMPLETED,NORMAL,2017-11-08T03:00:00.000Z,91,Moda Center,HOME,98.0,97.0
NYK,83,ORL,95,42228,COMPLETED,NORMAL,2017-11-09T00:00:00.000Z,89,Amway Center,HOME,99.0,112.0
IND,87,DET,88,42229,COMPLETED,NORMAL,2017-11-09T00:00:00.000Z,145,Little Caesars Arena,HOME,97.0,114.0
LAL,105,BOS,82,42230,COMPLETED,NORMAL,2017-11-09T01:00:00.000Z,27,TD Garden,HOME,96.0,107.0
MIA,92,PHX,104,42231,COMPLETED,NORMAL,2017-11-09T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,126.0,115.0
MIN,100,GSW,101,42232,COMPLETED,NORMAL,2017-11-09T03:30:00.000Z,95,Oracle Arena,HOME,101.0,125.0
LAL,105,WAS,94,42233,COMPLETED,NORMAL,2017-11-10T00:00:00.000Z,13,Capital One Arena,HOME,95.0,111.0
NOP,110,TOR,81,42234,COMPLETED,NORMAL,2017-11-10T00:30:00.000Z,1,Air Canada Center,HOME,118.0,122.0
CLE,86,HOU,109,42235,COMPLETED,NORMAL,2017-11-10T01:00:00.000Z,102,Toyota Center,HOME,113.0,117.0
PHI,85,SAC,103,42236,COMPLETED,NORMAL,2017-11-10T03:00:00.000Z,97,Sleep Train Arena,HOME,108.0,109.0
OKL,96,DEN,99,42237,COMPLETED,NORMAL,2017-11-10T03:30:00.000Z,19,Pepsi Center,HOME,94.0,102.0
ATL,91,DET,88,42238,COMPLETED,NORMAL,2017-11-11T00:00:00.000Z,145,Little Caesars Arena,HOME,104.0,111.0
CHA,93,BOS,82,42239,COMPLETED,NORMAL,2017-11-11T00:30:00.000Z,27,TD Garden,HOME,87.0,90.0
IND,87,CHI,89,42240,COMPLETED,NORMAL,2017-11-11T01:00:00.000Z,10,KeyBank Center,HOME,105.0,87.0
LAC,102,OKL,96,42241,COMPLETED,NORMAL,2017-11-11T02:00:00.000Z,90,Chesapeake Energy Arena,HOME,111.0,120.0
MIA,92,UTA,98,42242,COMPLETED,NORMAL,2017-11-11T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,84.0,74.0
ORL,95,PHX,104,42243,COMPLETED,NORMAL,2017-11-11T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,128.0,112.0
MIL,90,SAS,106,42244,COMPLETED,NORMAL,2017-11-11T02:00:00.000Z,99,AT&T Center,HOME,94.0,87.0
BRO,84,POR,97,42245,COMPLETED,NORMAL,2017-11-11T03:00:00.000Z,91,Moda Center,HOME,101.0,97.0
ATL,91,WAS,94,42246,COMPLETED,NORMAL,2017-11-12T00:00:00.000Z,13,Capital One Arena,HOME,94.0,113.0
LAC,102,NOP,110,42247,COMPLETED,NORMAL,2017-11-12T00:00:00.000Z,103,Smoothie King Center,HOME,103.0,111.0
SAC,103,NYK,83,42248,COMPLETED,NORMAL,2017-11-12T01:00:00.000Z,12,Madison Square Garden,HOME,91.0,118.0
MEM,107,HOU,109,42249,COMPLETED,NORMAL,2017-11-12T01:00:00.000Z,102,Toyota Center,HOME,96.0,111.0
LAL,105,MIL,90,42250,COMPLETED,NORMAL,2017-11-12T01:30:00.000Z,84,BMO Bradley Harris Center,HOME,90.0,98.0
CLE,86,DAL,108,42251,COMPLETED,NORMAL,2017-11-12T01:30:00.000Z,2,American Airlines Center,HOME,111.0,104.0
CHI,89,SAS,106,42252,COMPLETED,NORMAL,2017-11-12T01:30:00.000Z,99,AT&T Center,HOME,94.0,133.0
PHI,85,GSW,101,42253,COMPLETED,NORMAL,2017-11-12T01:30:00.000Z,95,Oracle Arena,HOME,114.0,135.0
ORL,95,DEN,99,42254,COMPLETED,NORMAL,2017-11-12T02:00:00.000Z,19,Pepsi Center,HOME,107.0,125.0
BRO,84,UTA,98,42255,COMPLETED,NORMAL,2017-11-12T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,106.0,114.0
MIN,100,PHX,104,42256,COMPLETED,NORMAL,2017-11-12T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,110.0,118.0
TOR,81,BOS,82,42257,COMPLETED,NORMAL,2017-11-12T20:30:00.000Z,27,TD Garden,HOME,94.0,95.0
MIA,92,DET,88,42258,COMPLETED,NORMAL,2017-11-12T21:00:00.000Z,145,Little Caesars Arena,HOME,103.0,112.0
HOU,109,IND,87,42259,COMPLETED,NORMAL,2017-11-12T23:00:00.000Z,81,Bankers Life Fieldhouse,HOME,118.0,95.0
DAL,108,OKL,96,42260,COMPLETED,NORMAL,2017-11-13T00:00:00.000Z,90,Chesapeake Energy Arena,HOME,99.0,112.0
SAC,103,WAS,94,42261,COMPLETED,NORMAL,2017-11-14T00:00:00.000Z,13,Capital One Arena,HOME,92.0,110.0
CLE,86,NYK,83,42262,COMPLETED,NORMAL,2017-11-14T00:30:00.000Z,12,Madison Square Garden,HOME,104.0,101.0
ATL,91,NOP,110,42263,COMPLETED,NORMAL,2017-11-14T01:00:00.000Z,103,Smoothie King Center,HOME,105.0,106.0
MEM,107,MIL,90,42264,COMPLETED,NORMAL,2017-11-14T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,103.0,110.0
LAL,105,PHX,104,42265,COMPLETED,NORMAL,2017-11-14T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,100.0,93.0
MIN,100,UTA,98,42266,COMPLETED,NORMAL,2017-11-14T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,109.0,98.0
DEN,99,POR,97,42267,COMPLETED,NORMAL,2017-11-14T03:00:00.000Z,91,Moda Center,HOME,82.0,99.0
ORL,95,GSW,101,42268,COMPLETED,NORMAL,2017-11-14T03:30:00.000Z,95,Oracle Arena,HOME,100.0,110.0
PHI,85,LAC,102,42269,COMPLETED,NORMAL,2017-11-14T03:30:00.000Z,25,Staples Center,HOME,109.0,105.0
BOS,82,BRO,84,42270,COMPLETED,NORMAL,2017-11-15T00:30:00.000Z,78,Barclays Center,HOME,109.0,102.0
TOR,81,HOU,109,42271,COMPLETED,NORMAL,2017-11-15T01:00:00.000Z,102,Toyota Center,HOME,129.0,113.0
SAS,106,DAL,108,42272,COMPLETED,NORMAL,2017-11-15T01:30:00.000Z,2,American Airlines Center,HOME,97.0,91.0
UTA,98,NYK,83,42273,COMPLETED,NORMAL,2017-11-16T00:30:00.000Z,12,Madison Square Garden,HOME,101.0,106.0
